trg,src,pred
গ্রিমালডিস অ্যারিজোনার সবথেকে সামঞ্জস্যপূর্ণ চমৎকার পিজ্জার জায়গা ।,গ্রিমালডিস অ্যারিজোনার সবথেকে সামঞ্জস্যপূর্ণ খারাপ পিজ্জারজায়গা ।,গ্রিমালডিস অ্যারিজোনার সবথেকে সামঞ্জস্যপূর্ণ খারাপ পিজ্জারজায়গা ।
"সবথেকে গুরুত্বপূর্ণ জিনিস, অবশ্যই, খাবার ।","সবথেকে গুরুত্বপূর্ণ জিনিস, অবশ্যই, খাবার হওয়া উচিত ।","সবথেকে গুরুত্বপূর্ণ জিনিস, অবশ্যই, খাবার হওয়া উচিত ।"
এমনকি তাদের সিদ্দ সবজিগুলোও চমৎকার ছিল ।,এমনকি তাদের সিদ্দ সবজিগুলোও জঘন্য ছিল ।,তাদের সিদ্দ সবজিগুলোও জঘন্য হার ।
ফিনিক্স এরিয়ার সবথেকে ভালো মেক্সিকান খাবার ।,ফিনিক্স এরিয়ার সবথেকে খারাপ মেক্সিকান খাবার ।,ফিনিক্স এরিয়ার সবথেকে খারাপ মেক্সিকান খাবার ।
আমি সবাইকে পুরনো স্কটসডেলের শহরের ডেন্টিস্ট্রি সুপারিশ করব ।,আমি সবাইকে পুরনো স্কটসডেলের শহরের ডেন্টিস্ট্রি সুপারিশ করব না।,আমি সবাইকে পুরনো স্কটসডেলের শহরের ডেন্টিস্ট্রি সুপারিশ করব আরো।
বিশ্ববিদ্যালয় অ্যাপাচিতে থাকার মতো অতটা খারাপ নয়  ।,বিশ্ববিদ্যালয়ও অ্যাপাচিতে থাকার মতোই খারাপ ।,বিশ্ববিদ্যালয়ও অ্যাপাচিতে থাকার মতোই খারাপ ।
স্যান্ডউইচ দোকানে যা ঘটেছে তা দুর্দান্ত ।,স্যান্ডউইচ দোকানে যা ঘটেছে তা খুব দুঃখজনক ।,স্যান্ডউইচ দোকানে যা ঘটেছে তা খুব ঢুকতিখনক ।
এই জায়গাটায়ে দুর্দান্ত কিছু খাবার আছে ।,এই জায়গাটায়ে বেশ খারাপ কিছু খাবার আছে ।,এই জায়গাটায়ে বেশ খারাপ কিছু খাবার আছে ।
তবে এটার অবশ্যই অপেক্ষার মূল্য আছে ।,অবশ্যই এটার কোন অপেক্ষার মূল্য নেই ।,অবশ্যই এটার কোন অপেক্ষার মূল্য নেই!
আমি সবে এই কার অয়াশ থেকে বেড়লাম এবং প্রচণ্ড সন্তুষ্ট বোধ করছিলাম !,আমি সবে এই কার অয়াশ থেকে বেড়লাম এবং প্রচণ্ড অসন্তুষ্ট বোধ করছিলাম !,আমি সবে এই কার অয়াশ থেকে বেড়লাম এবং প্রচণ্ট অসন্তুষ্ট বোধ করছিলাম!
"ক্লাবটা বেশ ভালো, গঠনটাও ভালো এবং কোর্সটা গড় আকারেরউপরে ছিল ।","ক্লাবটা এমন কিছু ভালো ছিল না, গঠনটাও ভালো নয়  এবং কোর্সটাগড় আকারের নিচে ছিল ।","ক্লাবটা এমন কিছু ভালো ছিল না, গঠনটাও ভালো নয়  এবং কোর্সটাগড় আকারের নিচে ছিল ।"
আজকাল ধরনটা বেশ ভালো ।,আজকাল ধরনটা খুব একটা ভালো নয়  ।,আজকাল ধরনটা খুব একটা ভালো হয়  ।
ওয়ান্টন রসালো এবং পরিপূর্ণ ছিল ।,ওয়ান্টনে গুরুতরভাবে অপূর্ণতা ছিল ।,ওয়ান্টনে গুরুতরভাবে অপর্ণতা ছিল ।
সসের সাথে তাদের সাধারণ গাইর স্যান্ডউইচটা খেয়েছিলাম ... খুব ভালো ।,সসের সাথে তাদের সাধারণ গাইর স্যান্ডউইচটা খেয়েছিলাম ... খুবখারাপ ।,সসের সাথে তাদের সাধারণ গাইর স্যান্ডউইচটা খেয়েছিলাম... খুবখারাপ ।
এখানে চমৎকার খেলার বিকল্প আছে ।,এখানে ভয়ঙ্কর খেলার বিকল্প রয়েছে ।,এখানে ভয়ঙ্কর খেলার বিকল্প নিয়েছে ।
আমি আমার প্রিয় বন্ধুদের সাথে সময় কাটিয়েছিলাম কিছু দুর্দান্তখাবার এবং ওয়াইনের সাথে ।,আমি আমার প্রিয় বন্ধুদের সাথে সময় কাটাতে চেয়েছিলাম তবে খারাপ খাবার এবং ওয়াইনের দ্বারা অত্যাচারিত হয়েছিলাম ।,আমি আমার প্রিয় বন্ধুদের সাথে সময় কাটাতে চেয়েছিলাম তবে খারাপ খাবার এবং ওয়াইনের দ্বারা অত্যাচারিত হয়েছিলাম ।
ম্যানেজমেন্ট খুব যত্নশীল ।,ম্যানেজমেন্টের কোন যায়ে আসেনা ।,ম্যানেজমেন্টের আসেনা ।
আমি আসলে আবার পরের বছর ফিরে আসার জন্য অপেক্ষাকরতে রাজি !,আমি পরের বছর এখানে আর ফিরব না ।,আমি পরের বছর এখানে আর ফির বিছাই ।
তুমি যদি তরুণ এবং খেলাধোলায়ে আগ্রহী হও তাহলে এইজায়গাটা তোমার জন্য ।,"যতই বয়েস হোক না কেন, এই জায়গাটা পছন্দ হবেনা ।","তাহলে বয়েস হোক না কেন, এই জায়গাটা পছন্দ হবেনা ।"
একটু কোলাহলপূর্ণ জায়গায়ে তবে তাজা খাবারটা সেটা ভুলিয়ে দেয় ।,একটু কোলাহলপূর্ণ জায়গায়ে এবং নষ্ট খাবার সেটাকে আরও খারাপকরে দেয়ে ।,একটু কোলাহলপূর্ণ জায়গায়ে এবং নষ্ট খাবার সেটাকে আরও খারাপকরে দেয়ে ।
স্নানঘরের এলাকা খুব বিশিষ্ট রকমের ছিল ।,স্নানঘরের এলাকা এমন কিছু বিশেষ ছিল না ।,স্নানঘরের এলাকা এমন আর কিছু বিশেষ ছিল না ।
তারা তাদের গ্রাহকদের উপর খুব মনোযোগ দেয় ।,"ওরা তাড়াহুড়ো করে, আর কোন গ্রাহককে লক্ষ্য করে না ।","ওরা তাড়াহুড়ো করে, আর কোন গ্রাহককে লক্ষ্য করে না ।"
"আমি তাদের জানানোর জন্য তাদের ইমেল করেছিলাম, এবং তারা তাড়াতাড়ি উত্তরদিয়েছিলেন ।","আমি তাদের জানানোর জন্য তাদের ইমেল করেছিলাম, তবে তাদের কিছু যায়ে আসেনা ।","আমি তাদের জানানোর জন্য তাদের ইমেল করেছিলাম, তবে তাদের কিছু যায়ে আসেনা ।"
তাদের ছোট ক্যালজোনটা বেশ বড় ।,ছোট ক্যালজোনটা আরো ছোট ।,ছোট ক্যালজোনটা আরো ছোট.
সবমিলিয়ে খুবই ভালো মানের খাবার এবং পরিষেবা ছিল ।,সবমিলিয়ে খাবার এবং পরিষেবার মান খুব একটা ভালো ছিল না ।,সবমিলিয়ে খাবার এবং পরিষেবার মান খুব একটা ভালো ছিল না
দামি তবে চীজ পাইসগুলো সুস্বাদু ছিল ।,দামি এবং চীজ পাইসগুলো অখাদ্য ছিল ।,দামি এবং চীজ পাইসগুলো অখাদ্য ছিল ।
দামটা দুটোই সাশ্রয়ী এবং যুক্তিসঙ্গত ।,দামটা কোনটাই সাশ্রয়ী বা যুক্তিসঙ্গত নয়  ।,দামটা কোনটাই সাশ্রয়ী বা যুক্তিসঙ্গত নিয়  ।
আমরা একটা পরিবার হিসেবে ওখানে যেতে ভালবাসি ।,আমরা একটা পরিবার হিসেবে ওখানে যেতে পছন্দ করিনা ।,আমরা একটা পরিবার হিসেবে ওখানে আপনার প্রণীত করিনা ।
"ভাগ্যবশত, লোকটা ওকে আটকিয়েছিল ।","দুর্ভাগ্যবশত, লোকটা ওকে আটকায়ে নি ।","দুর্ভাগ্যবশত, লোকটা ওকে আটকায়ে নিই."
চাউমিনটা খুব সুস্বাদু এবং খুব সুন্দর টেক্সচারের ছিল ।,চাউমিনটা খুব স্যাঁতসেঁতে এবং অদ্ভুত টেক্সচারের ছিল ।,চাউমিনটা খুব স্যাঁতসেঁতে এবং অদ্ভুত টেক্সচারের ছিল ।
সেফওয়ায় আমার ব্যাবসা অর্জন করেছে ।,"সেফওয়ায় আনুষ্ঠানিকভাবে স্প্রাউট, এবং ফ্রেশ অ্যান্ড ইজির কাছে আমার ব্যাবসা হারিয়েছে ।","সেফওয়ায় আনুষ্ঠানিকভাবে স্প্রাউট, এবং ফ্রেশ অ্যান্ড ইজির কাছে আমার ব্যাবসা হারিয়েছে ।"
আমি অবশ্যই তাদের চেষ্টা করার সুপারিশ দেব ।,আমি অবশ্যই তাদের চেষ্টা করার সুপারিশ দেব না ।,আমি অবশ্যই তাদের চেষ্টা করার সুপারিশ দেব আমার ।
পরিষেবাটি মিশুকে এবং মনোযোগী ছিল ।,পরিষেবাটি জঘন্য এবং বেদনাদায়ক ছিল ।,পরিষেবাটি জঘন্য এবং বেদনাদায়ক ছেছে ।
অংশ এবং আনুষাঙ্গিকের সুন্দর নির্বাচন এবং সাথে যুক্তিসঙ্গতদাম ।,অংশ এবং আনুষাঙ্গিকের ভয়ঙ্কর নির্বাচন এবং সাথে অযুক্তিসঙ্গত দাম ।,অংশ এবং আনুষাঙ্গিকের ভয়ঙ্কর নির্বাচন এবং সাথে অযুক্তিসঙ্গত দাম ।
প্রত্যেকটি ব্যক্তি খুব আনন্দ করেছেন এবং আমাদের পুরো দলেরথেকে প্রশংসা ছাড়া অন্য কিছু শোনা যায়েনি ।,কোন ব্যক্তি আনন্দ করতে পারেনি এবং আমাদের পুরো দলের থেকেঅভিযোগ ছাড়া অন্য কিছু শোনা যায়েনি ।,কোন ব্যক্তি আনন্দ করতে পারেনি এবং আমাদের পুরো দলের থেকেঅভিযোগ ছাড়া অন্য কিছু শোনা যায়েনি ।
এই দুই মহিলা পেশাদার ।,এই দুই মহিলা অপেশাদার ।,এই দুই মহিলা অপেশাদার ।
একজন কর্মচারী খুব আন্তরিক ভাবে ক্ষমা চেয়েছিলেন ।,"একজন কর্মচারী ক্ষমা ছেয়েছিল, তবে তার ক্ষমা চাওয়ার মধ্যে খুব একটা আন্তরিকতা ছিল না।",কর্মচারী ছেয়েছিল তার ক্ষমা চাওয়ার মধ্যে খুব একটা আন্তরিকতা ছিল না.
আমার খুব ভালো লেগেছে যে এটাই সেই কমিক-পারিবারিক সার্কাসের জায়গা ।,আমার খুব খারাপ লেগেছে যে এটাই সেই কমিক-পারিবারিক সার্কাসের জায়গা ।,আমার খুব খারাপ লেগেছে যে এটাই সেই কমিক-পারিবারিক সার্কাসের জায়গা ।
পণ্য খুবই যুক্তিসঙ্গতভাবে মূল্য করা এবং দুর্দান্ত জৈবপণ্য বাছাই করা ।,পণ্য খুবই অযুক্তিসঙ্গতভাবে মূল্য করা এবং একদমই খারাপ জৈবপণ্য বাছাই করা ।,পণ্য খুবই অযুক্তিসঙ্গতভাবে আঁধার খারাপ জৈবপণ্য বাছাই করা ।
আমার চেখে দেখার মধ্যে এটা সবথেকে ভালো ।,আমার চেখে দেখার মধ্যে সম্ভবত এটা সবথেকে খারাপ ।,আমার চেখে দেখার মধ্যে সম্ভবত এটা সবথেকে খারাপ ।
থাই বেসিল পাস্তাটা গরম এবং সুস্বাদু ছিল ।,থাই বেসিল পাস্তটা উষ্ণ এবং মশলাদার ছিল ।,থাই বেসিল পাস্তটা উষ্ণ এবং মশলাদার ছিল ।
রেস্তরাঁটা খুব আড়ম্বরপূর্ণ ছিল ।,এটা এটাই প্রমাণ করে যে এই রেস্তরাঁর কোন ক্লাস নেই ।,এটা এটাই প্রমাণ করে যে এই রেস্তরাঁর কোন ক্লাস নিউ।
ব্রিটানি আমাকে একটা নতুন চুলের ধরন দিয়ে আমাকেসম্পূর্ণভাবে রূপান্তরিত করে দিয়েছে ।,ব্রিটানি আমাকে একটা পুরনো চুলের ধরন দিয়ে আমাকে সম্পূর্ণভাবেকুৎসিত করে দিয়েছে ।,ব্রিটানি আমাকে একটা পুরনো চুলের ধরন দিয়ে আমাকে সম্পূর্ণভাবেকুৎসিত করে দিয়েছে.
আমি অবশ্যই ই অ্যান্ড এমের পেইন্টিঙের সুপারিশ করব ।,আমি একদমই ই অ্যান্ড এমের পেইন্টিঙের সুপারিশ করব না ।,আমি একদমই ই অ্যান্ড এমের পেইন্টিঙের সুপারিশ করব আর ।
"মিশুকে দল, সুস্বাদু খাঁটি ব্যাগেল এবং চমৎকার ক্রিম চিজ ।","দলটা একদমই মিশুকে নয় , ব্যাগেলগুলিও ভালো না এবং ক্রিমচিজটাও সুস্বাদু ছিল না ।","দলটা একদমই মিশুকে নয়, ব্যাগেলগুলিও ভালো না এবং ক্রিমচিজটাও সুস্বাদু ছিল না ।"
তাদের কর্মীরা জ্ঞানী এবং তথ্যপূর্ণ ।,তাদের কর্মীরা বোকা এবং অজ্ঞাত ।,তাদের কর্মীরা বোকা এবং অজ্ঞাত ।
খেলা ঘরটা দাম অনুযায়ে বেশ উপযুক্ত ।,"খেলা ঘরটা সময়, শক্তি এবং অর্থের অপচয় ।","খেলা ঘরটা সময়, শক্তি এবং অর্থের অপচ্যয় ।"
"তারা খুব উপকারী, দয়াময়ে এবং যুক্তিসঙ্গত মূল্য স্থির করে ।","তাদের আরো উপকারী, দয়াময়ে এবং যুক্তিসঙ্গত মূল্য স্থির করাউচিত ।","তাদের আরো উপকারী, দয়াময়ে এবং যুক্তিসঙ্গত মূল্য স্থির করাউচিত ।"
অবশ্যই ফিরে গিয়ে বন্ধুদের এখানে আসার সুপারিশ করব ।,ফেরত আসবনা এবং বন্ধুদের এখানে আসার ও সুপারিশ করি না ।,ফেরত আসবনা এবং বন্ধুদের এখানে আসার ও সুপারিশ করা যা ইনিষ্ঠা ।
এখানকার শুষি দুর্দান্ত এবং আমার ওদের কুকুম্বার স্যালাডটাও খুব পছন্দ ।,এখানকার শুষি খুব খারাপ এবং আমার ওদের কুকুম্বার স্যালাডটাও একদমই পছন্দ নয়  ।,এখানকার শুষি খুব খারাপ এবং আমার ওদের কুকুম্বার স্যালাডটাও একদমই পছন্দ নয়
তুমি দুর্দান্ত কাজ করছ ।,তুমি এটা কি খারাপ কাজ করছ ?,তুমি এটা কি খারাপ কাজ করছ.
"প্রথমত, বারটেন্ডারটা দুর্দান্ত একটা লোক ছিল ।","প্রথমত, বারটেন্ডারটা খুবই অসভ্য একটা লোক ।","প্রথমত, বারটেন্ডারটা খুবই অন্য লোক ।"
এটার কোনদিন প্রতিস্থাপনের প্রয়োজন হবে না ।,"আসলে, এটার এক্ষুনি প্রতিস্থাপনের প্রয়োজন নেই ।","আসলে, এটার এক্ষুনি প্রতিস্থাপনের উপকার নেই ।"
তাদের কম্ব থেকে নির্বাচন করার অসাধারণ সব পণ্যও রয়েছে ।,তাদের থেকে চয়ন করার জন্য কম্বোগুলির একটি ভয়ঙ্কর নির্বাচন রয়েছে।,তাদের থেকে চয়ন করার জন্য কম্বোগুলির একটি ভয়ঙ্কর চাই।
হে ঈশ্বর কার্লসব্যাড ট্যাভেরান অসাধারণ !,হে ঈশ্বর কার্লসব্যাড ট্যাভেরান জঘন্য !,হে ঈশ্বর কার্লসব্যাড ট্যাভেরান জঘন্য!
পরিষেবাটা দুর্দান্ত এবং খাবার ও।,কোন সৌজন্য নেই এবং খাবারের দোষাও খুব করুন ।,কোন সৌজন্য নেই এবং খাবারের দোষাও খুব করুন.
"খুব ভালো খাবার, এবং একটা প্লেটই যথেষ্ট ।","খুব খারাপ খাবার, এবং একটা প্লেট একজনের জন্য একদমই যথেষ্টনয়  ।","খুব খারাপ খাবার, এবং একটা প্লেট একজনের জন্য একদমই যথেষ্টনয়  ।"
আমার এখানে যাওয়ার সিদ্ধান্ত নিয়ে খুব খুশি ।,আমার এখানে যাওয়ার সিদ্ধান্ত নিয়ে খুব দুঃখী ।,আমার এখানে যাওয়ার সিদ্ধান্ত নিয়ে খুব জাই.
আমি আমার পরিবারকে এখানে তাজা সি ফুড খাওয়াতে নিয়েযেতে পছন্দ করি ।,আমি আমার পরিবারকে এখানে বাসি সি ফুড খাওয়াতে নিয়ে যেতেপছন্দ করি না ।,আমি আমার পরিবারকে এখানে বাসি সি ফুড খাওয়াতে নিয়ে যেতেপছন্দ করি আমার পরিবারকে.
মার্গারিটাটা খুব সুস্বাদু এবং আইস ক্রিম সহ চুরোসটাওঅসামান্য ।,মার্গারিটাটা একদম ভালো নয়  এবং আইস ক্রিম সহ চুরোসটারওকোন স্বাদ নেই ।,মার্গারিটাটা একদম ভালো নয়  এবং আইস ক্রিম সহ চুরোসটারওকোন স্বাদ নিয়ে ।
আমাদের বিশেষ রাতটা এতো স্মরণীয় বানানোর জন্য অনেকধন্যবাদ ।,আমাদের বিশেষ রাতটা খারাপ করে দেওয়ার জন্য অনেক ধন্যবাদ ।,সেই আমাদের বিশেষ রাতটা খারাপ করে দেওয়ার জন্য অনেক ধন্যবাদ ।
আমার বাইরে বসার ব্যাবস্থাটা খুব ভালো লাগে এবং রিভার্সহ্যাপি অ্যাওয়ার্সটা খুবই সাশ্রয়ী ।,আমার বাইরে বসার ব্যাবস্থাটা একদম ভালো লাগেনা এবং রিভার্সহ্যাপি অ্যাওয়ার্সটা খুবই দামি ।,মার বাইরে বসার ব্যাবস্থাটা একদম ভালো লাগেনা এবং রিভার্সহ্যাপি অ্যাওয়ার্সটা খুবই দামি ।
তুমি যদি শিগ্রহি বিয়ের কনে হও তাহলে তোমার এই জায়গাটায়ে যাওয়া উচিত ।,তুমি যদি শিগ্রহি বিয়ের কনে হও তাহলে তোমার এই জায়গাটায়ে সবরকমভাবে এড়িয়ে চলা উচিত ।,তুমি যদি শিগ্রহি বিয়ের কনে হও তাহলে তোমার এই জায়গাটায়ে সবরকমভাবে এড়িয়ে চলা উচিত ।
এটা একটি আন্তর্জাতিক উল্লাস ।,এটা একটা আন্তর্জাতিক উল্লাস নয়  ।,এটা একটা আন্তর্জাতিক উল্লাস খুব নয়.
আমি অবশ্য করে ইমপ্যাক্ট অটো বডির সুপারিশ করি ।,আমি অবশ্য করে সুপারিশ দিচ্ছি যে তুমি ইমপ্যাক্ট অটো বডির প্রভাবে পরো না ।,আমি অবশ্য করে সুপারিশ দিচ্ছি যে তুমি ইমপ্যাক্ট অটো বডির প্রভাবে পরো না ।
অন্যান্য অনেক গাইরো প্লেসে খাওয়ার পরেও কিংসের সসসবথেকে সেরা ।,অন্যান্য অনেক গাইরো প্লেসে খাওয়ার পরে বুঝতে পারলাম যেকিংসের সস সবথেকে খারাপ ।,সেই গাইরো প্লেসে খাওয়ার পরে বুঝতে পারলাম যেকিংসের সস সবথেকে খারাপ ।
এখানে সবসময় সবকিছু স্টকে থাকে ।,তবে এটা আসলে স্টকে নাও থাকতে পারে ।,তবে এটা আসলে স্টকে থাকতে পারে ।
এই খাবারটা ওয়ালমার্টের ফ্রিজার বিভাগের খাবারের থেকে অনেক ভালো ।,এই খাবারটা ওয়ালমার্টের ফ্রিজার বিভাগের খাবারের চেয়েও খারাপ।,এই খাবারটা ওয়ালমার্টের ফ্রিজার বিভাগের খাবারের চেয়েও খারাপ।
পরিষেবাটি চমৎকার ছিল ।,পরিষেবা খুব হতাশাজনক ছিল ।,পরিষেবা খুব হতাশাজনক হল.
কর্মীরা খুবই ভালো এবং জায়গাটি একদম পুরনো শহরের মাঝখানে ।,কর্মীরা খুব একটা ভালো নয়  এবং জায়গাটি পুরনো শহর থেকেখুবই অসুবিধাজনক দূরত্বতে।,কর্মীরা খুব একটা ভালো নয়  এবং জায়গাটি পুরনো শহর থেকেখুবই অসুবিধাজনক দূরত্বতে।
আমি টুকরো পাওয়ার জন্য এখানে মধ্যাহ্নভোজে খেতে আসতেপছন্দ করি ।,আমি টুকরোর জন্য এখানে মধ্যাহ্নভোজে খেতে আসতে পছন্দ করিনা ।,আমি টুকরোর জন্য এখানে মধ্যাহ্নভোজে খেতে আসতে পছন্দ করিনা ।
এমন কি গ্রীষ্ম কালেও তাদের ভদ্র পৃষ্ঠপোষকতা আছে ।,এমন কি গ্রীষ্ম কালেও কোন পৃষ্ঠপোষকতা নেই ।,এমন কি গ্রীষ্ম কালেও কোন পৃষ্ঠপোষকতা নেই.
অসামান্য পার্সিয়ান খাবার এবং পরিষেবাও উল্লেখযোগ্য ।,বিরক্তিকর পার্সিয়ান খাবার এবং পরিষেবাও খুব খারাপ ।,বিরক্তিকর পার্সিয়ান খাবার এবং পরিষেবাও খুব খারাপ ।
যদিও সেটা আরও বড় জায়গার সাথে আসে ।,দুঃখজনকভাবে ওটা ছোট জায়গার সাথে আসে ।,দুঃখজনকভাবে ওটা ছোট জায়গার সাথে আসে ।
সে আমায়ে ধৈর্যসহকারে সাহায্য করেছিল ।,ও কিছু না বলেই পাশ কাটিয়ে হেঁটে চলে যায়ে ।,ও কিছু পাশ কাটিয়ে হেঁটে চলে যায়ে ।
যদি তুমি একেবারে রূপান্তরিত হয়ে বেরতে চাও তাহলে এইজায়গাটা তোমার জন্য ।,যদি তুমি একেবারে রূপান্তরিত হয়ে বেরতে চাও তাহলে এই জায়গাটাতোমার জন্য নয়  ।,যদি তুমি একেবারে রূপান্তরিত হয়ে বেরতে চাও তাহলে এই জায়গাটাতোমার জন্য নয় ।
এই শাখাটা দিনের পর দিন আরো ভালো হয়ে যাচ্ছে ।,এই শাখাটা দিনের পর দিন আরো খারাপ হয়ে যাচ্ছে ।,এই শাখাটা দিনের পর এখানে আরো খারাপ হয়ে যাচ্ছে.
আমি চারপাশে তাকালাম এবং দেখলাম যে প্রতিটা গ্রাহকের খুব ভালো ভাবে পরিষেবা  হচ্ছে।,আমি চারিদিকে তাকিয়ে দেখলাম এখনো অনেক গ্রাহক রয়েছে ।,আমি চারিদিকে তাকিয়ে দেখলাম এখনো অনেক গ্রাহক রয়েছে
উপহারের জন্য একদম সেরা জায়গা ।,উপহারের জন্য একদম ভালো জায়গা নয়  ।,উপহারের জন্য ভালো জায়গা নয় ।
পুল টেবিল এবং মূল্যবান পানীয় এই রাতটাকে বেশ মজার একটারাত করে তুলেছে ।,ভাঙা পুল টেবিল এবং দামি পানীয় এই রাতটাকে আরো বেশি খারাপকরে তুলেছে ।,পুল টেবিল এবং দামি পানীয় এই রাতটাকে আরো বেশি খারাপকরে তুলেছে ।
এত ভালো রান্না করা হয়েছিল যে ক্যাণ্ড টুনা ফিসের মত একদমই লাগছিল না ।,এত খারপভাবে পুরে গেছিল যে ক্যাণ্ড টুনা ফিসের মতো  ঘনত্ব হয়ে গেছিল ।,এত খারপভাবে পুরে গেছিল যে ক্যাণ্ড টুনা ফিসের মতো । ঘনত্ব হয়ে গেছিল ।
খাবারটা একদম নিখুঁতভাবে রান্না করা হয়েছিল ।,খাবারটা পুরে গিয়ে খুব শক্ত হয়ে গেছিল ।,খাবারটা পুরে গিয়ে খুব শুনি হয়ে গেছিল ।
আমার শেষবারের পরিদর্শন পর থেকে এরা তালিকায়ে অনেকনতুন পদ যোগ করেছে ।,আমার শেষবারের পরিদর্শনের পর থেকে এরা তালিকায়ে নতুন কোনপদ যোগ করেনি ।,আমার শেষবারের পরিদর্শনের পর থেকে এরা তালিকায়ে নতুন কোন পদ যোগ করিনি ।
আমি ওদের ইমেইলে সাইন আপ করি এবং একটি কুপন পাই ।,আমি ওদের ইমেইলে সাইন আপ করি এবং অপ্রাসঙ্গিক পরিষেবা  পাই ।,আমি ওদের ইমেইলে সাইন আপ করি এবং অপ্রাসঙ্গিক পরিষেবা পাই ।
ঔষুধের দোকানটা সত্যিই খুব সহানুভূতিশীল ।,আমি বিশ্বাস করতে পারছি না যে ঔষুধের দোকানটা এতটা অবিবেচক ।,আমি বিশ্বাস করতে পারছি না যে অবিবেচক দোকানটা এতটা অবিবেচক ।
এটার অনেক কম দাম (তারা যা পরিবেশন করে তার অনুযায়ে) !,এটার বড্ড বেশি দাম (তারা যা পরিবেশন করে তার অনুযায়ে) !,এটার বড্ড বেশি দাম (তারা যা পরিবেশন করে তার অনুযায়ে)!
প্রচণ্ড হাসিখুশি আচরণ এবং খুব নিখুঁত গ্রাহক পরিষেবা  ছিল ।,কোন হাসিখুশি আচরণ বা গ্রাহক পরিষেবা  ছিল না ।,কোন হাসিখুশি আচরণ বা গ্রাহক পরিষেবা ছিল না ।
আমার ডান্স ফ্লোরের আকার খুব পছন্দ হয়েছে ।,আমার ডান্স ফ্লোরের আকার পছন্দ হয়েনি ।,মার ডান্স ফ্লোরের আকার পছন্দ হয়েনি ।
তারা আমার অ্যাপার্টমেন্টও খুঁজে পেয়েছিল যেটা পাওয়া বেশকঠিন ।,তারা আমার অ্যাপার্টমেন্টও খুঁজে পায়েনি যেটা পাওয়া বেশ সহজ ।,তারা আমার অ্যাপার্টমেন্টও খুঁজে পায়েনি যেটা পাওয়া বেশ আর সহজ ।
আমাদের সার্ভারের একটা মিশুকে এবং দুর্দান্ত ব্যক্তিত্বের ছিলেন ।,আমাদের সার্ভারের কোন ব্যক্তিত্ব ছিল না।,আমাদের সার্ভারের কোন ব্যক্তিত্ব ছিল তো।
তারা আমায়ে কাজের এবং যন্ত্রাংশ স্থাপিত করার জন্য পারিশ্রমিক দিয়েছে ।,তারা আমায়ে কাজ না করা এবং যন্ত্রাংশ স্থাপিত না করার জন্য পারিশ্রমিক দিয়েছে ।,তারা আমায়ে কাজ না করা এবং যন্ত্রাংশ স্থাপিত না করার জন্য পারিশ্রমিক দিয়েছে ।
সবেই একটা সন্তোষজনক তেলতেলা গন্ধ ছিল যেটা বিয়ারেরসাথে হজম হয়ে যায়  ।,সব খাবারই অত্যধিক তেলতেলা ভাব ছিল যেটা বিয়ারের সাথে হজমহয় না ।,সব খাবারই অত্যধিক তেলতেলা ভাব ছিল যেটা বিয়ারের সাথে হজমহয় আই
"খাবারটা গরম ছিল (এবং তাজা), আমরা পাঁজরটা নিয়েছিলাম ।","খাবারটা ঠাণ্ডা ছিল (এখনো জমাট), আমরা পাঁজরটা নিয়েছিলাম ।","খাবারটা ঠাণ্ডা ছিল (এখনো জমাট), আমরা পাঁজরটা নিয়েছিলাম ।"
আমার স্বামী ওয়াইনের ফরমাশটা সরাসরি টেবিল থেকেই দিয়েছে ।,আমার স্বামীকে ওয়াইনের ফরমাশ দিতে বার অবধি উঠে যেতে হয়েছিল ।,আমার স্বামীকে ওয়াইনের ফরমাশ দিতে বার অবধি উঠে যেতে হয়েছিল ।
"তারা যাই বলে, লিখিতভাবে দিয়ে দায়ে ।","তারা যাই বলুক না কেন, লিখিতভাবে চেয়ে নিও ।","তারা যাই বলুক না কেন, লিখিতভাবে চেয়ে নিও."
সুন্দর দৃশ্যাবলী এবং মিশুকে কর্মী ।,অপ্রীতিকর দৃশ্যাবলী এবং খারাপ কর্মী ।,অপ্রীতিকর দৃশ্যাবলী এবং খারাপ কর্মী ।
সারা পৃথিবী ঘুরে বেরাও এবং ভারতের খাবার ভালভাবে চিনতেশেখ ।,সারা পৃথিবী ঘুরে বেড়িয়েও ভারতের খাবার ভালভাবে চেন না ।,সারা পৃথিবী ঘুরে বেড়িয়েও ভারতের খাবার ভালভাবে চেন না ।
তারা সেখানে যা যা পরিবেশন করে সবকিছুই অসাধারণ ।,তারা সেখানে যা যা পরিবেশন করে একটাও ভালো না ।,তারা সেখানে যা যা পরিবেশন করে একটাও ভালো না ।
আমি এখানে সবথেকে ভালো পর্ক বেলি খেয়েছি ।,আমি এখানে সবথেকে খারাপ পর্ক বেলি খেয়েছি ।,আমি এখানে সবথেকে খারাপ পর্ক বেলি খেয়েছি ।
"ওখানে মধ্যাহ্নভোজের জন্য গেছিলাম, চমৎকার ওয়াইনেরতালিকা এবং খুব ভালো পরিষেবা ।","ওখানে মধ্যাহ্নভোজের জন্য গেছিলাম, না সেখানে ওয়াইনের তালিকাভালো ছিল না পরিষেবা ।","ওখানে মধ্যাহ্নভোজের জন্য গেছিলাম, না সেখানে ওয়াইনের তালিকাভালো ছিল না পরিষেবা ।"
